831566	4194527	0.000001
831566	4194527	0.000001
831566	4194527	0.000000
831566	4194527	0.000000
831566	6422280	0.000000
831566	4203616	0.000000
831566	4194522	0.000000
831566	4194527	0.000000
831566	4194527	0.000000
831566	4	0.000000
831566	5	0.000000
831566	5	0.000001
831566	4194527	0.000008
831566	4194508	0.000004
831566	4194527	0.000000
831566	4194515	0.000000
831566	4194515	0.000000
831566	4194515	0.000000
831566	83	0.000000
